Reference area,Source,Sex,Place of birth,Time,Total,15-24,25-54,55-64,65+
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2016,152.1,9.7,80.4,23.7,38.3
Czechia,LFS - Labour Force Sample Survey,Total,Total,2017,8929.2,999.6,4587.3,1329.8,2012.4
Czechia,LFS - Labour Force Sample Survey,Total,Native-born,2017,8609.4,979.9,4391.1,1289.4,1949.0
Czechia,LFS - Labour Force Sample Survey,Total,Foreign-born,2017,318.9,19.5,195.8,40.2,63.3
Czechia,LFS - Labour Force Sample Survey,Total,Status unknown,2017,0.9,0.0,0.4,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Male,Total,2017,4355.7,512.2,2351.4,650.8,841.2
Czechia,LFS - Labour Force Sample Survey,Male,Native-born,2017,4201.3,503.9,2249.6,631.8,816.0
Czechia,LFS - Labour Force Sample Survey,Male,Foreign-born,2017,153.9,8.2,101.8,18.8,25.1
Czechia,LFS - Labour Force Sample Survey,Male,Status unknown,2017,0.5,0.0,0.0,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Female,Total,2017,4573.5,487.4,2235.9,679.0,1171.2
Czechia,LFS - Labour Force Sample Survey,Female,Native-born,2017,4408.1,476.1,2141.4,657.6,1133.0
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2017,165.0,11.3,94.1,21.4,38.2
Czechia,LFS - Labour Force Sample Survey,Female,Status unknown,2017,0.4,0.0,0.4,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Total,Total,2018,8941.8,976.5,4590.9,1311.5,2062.8
Czechia,LFS - Labour Force Sample Survey,Total,Native-born,2018,8614.5,957.8,4391.9,1264.9,1999.8
Czechia,LFS - Labour Force Sample Survey,Total,Foreign-born,2018,326.5,18.5,198.7,46.3,63.0
Czechia,LFS - Labour Force Sample Survey,Total,Status unknown,2018,0.8,0.0,0.0,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Male,Total,2018,4365.8,500.9,2355.4,643.8,865.7
Czechia,LFS - Labour Force Sample Survey,Male,Native-born,2018,4203.3,492.3,2251.5,619.2,840.3
Czechia,LFS - Labour Force Sample Survey,Male,Foreign-born,2018,162.0,8.3,104.0,24.3,25.4
Czechia,LFS - Labour Force Sample Survey,Male,Status unknown,2018,0.5,0.0,0.0,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Female,Total,2018,4576.0,475.6,2235.5,667.8,1197.1
Czechia,LFS - Labour Force Sample Survey,Female,Native-born,2018,4411.2,465.5,2140.4,645.7,1159.6
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2018,164.5,10.2,94.8,22.0,37.5
Czechia,LFS - Labour Force Sample Survey,Total,Total,2019,8963.5,963.3,4586.0,1306.2,2108.0
Czechia,LFS - Labour Force Sample Survey,Total,Native-born,2019,8616.8,939.7,4377.6,1259.5,2040.0
Czechia,LFS - Labour Force Sample Survey,Total,Foreign-born,2019,345.5,23.2,207.8,46.7,67.8
Czechia,LFS - Labour Force Sample Survey,Total,Status unknown,2019,1.1,0.4,0.6,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Male,Total,2019,4381.1,494.8,2355.6,643.5,887.3
Czechia,LFS - Labour Force Sample Survey,Male,Native-born,2019,4212.7,482.8,2248.4,619.5,862.1
Czechia,LFS - Labour Force Sample Survey,Male,Foreign-born,2019,167.9,11.8,106.8,24.1,25.2
Czechia,LFS - Labour Force Sample Survey,Male,Status unknown,2019,0.5,0.0,0.0,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Female,Total,2019,4582.3,468.5,2230.5,662.7,1220.7
Czechia,LFS - Labour Force Sample Survey,Female,Native-born,2019,4404.1,456.9,2129.2,640.1,1177.9
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2019,177.7,11.4,101.0,22.6,42.6
Czechia,LFS - Labour Force Sample Survey,Female,Status unknown,2019,0.6,0.0,0.0,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Total,Total,2020,8984.6,963.8,4572.6,1302.0,2146.2
Czechia,LFS - Labour Force Sample Survey,Total,Native-born,2020,8635.1,939.2,4353.4,1259.3,2083.2
Czechia,LFS - Labour Force Sample Survey,Total,Foreign-born,2020,349.0,24.5,218.9,42.6,62.9
Czechia,LFS - Labour Force Sample Survey,Total,Status unknown,2020,0.5,0.0,0.3,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Male,Total,2020,4396.8,495.8,2352.2,643.7,905.0
Czechia,LFS - Labour Force Sample Survey,Male,Native-born,2020,4222.1,481.9,2238.0,620.9,881.3
Czechia,LFS - Labour Force Sample Survey,Male,Foreign-born,2020,174.4,13.8,114.0,22.9,23.7
Czechia,LFS - Labour Force Sample Survey,Male,Status unknown,2020,0.3,0.0,0.0,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Female,Total,2020,4587.8,468.0,2220.4,658.2,1241.2
Czechia,LFS - Labour Force Sample Survey,Female,Native-born,2020,4413.0,457.3,2115.4,638.5,1201.9
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2020,174.6,10.7,104.9,19.8,39.2
Czechia,LFS - Labour Force Sample Survey,Total,Total,2021,8974.6,976.9,4544.0,1288.9,2164.8
Czechia,LFS - Labour Force Sample Survey,Total,Native-born,2021,8596.9,955.3,4303.2,1242.3,2096.1
Czechia,LFS - Labour Force Sample Survey,Total,Foreign-born,2021,376.9,21.7,240.0,46.6,68.6
Czechia,LFS - Labour Force Sample Survey,Total,Status unknown,2021,0.8,0.0,0.8,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Male,Total,2021,4391.0,502.4,2337.7,638.6,912.4
Czechia,LFS - Labour Force Sample Survey,Male,Native-born,2021,4203.2,491.7,2210.6,614.1,886.9
Czechia,LFS - Labour Force Sample Survey,Male,Foreign-born,2021,187.2,10.7,126.6,24.5,25.5
Czechia,LFS - Labour Force Sample Survey,Male,Status unknown,2021,0.6,0.0,0.6,0.0,0.0
Czechia,LFS - Labour Force Sample Survey,Female,Total,2021,4583.6,474.6,2206.3,650.4,1252.4
Czechia,LFS - Labour Force Sample Survey,Female,Native-born,2021,4393.7,463.6,2092.6,628.3,1209.2
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2021,189.6,11.0,113.4,22.1,43.2
Czechia,LFS - Labour Force Sample Survey,Total,Total,2022,8832.1,987.7,4394.4,1270.4,2179.5
Czechia,LFS - Labour Force Sample Survey,Total,Native-born,2022,8429.6,959.9,4142.6,1221.1,2106.0
Czechia,LFS - Labour Force Sample Survey,Total,Foreign-born,2022,402.5,27.8,251.9,49.4,73.4
Czechia,LFS - Labour Force Sample Survey,Male,Total,2022,4322.1,507.8,2265.6,631.2,917.5
Czechia,LFS - Labour Force Sample Survey,Male,Native-born,2022,4117.5,492.1,2130.1,604.6,890.9
Czechia,LFS - Labour Force Sample Survey,Male,Foreign-born,2022,204.6,15.7,135.6,26.7,26.7
Czechia,LFS - Labour Force Sample Survey,Female,Total,2022,4510.0,479.9,2128.9,639.2,1261.9
Czechia,LFS - Labour Force Sample Survey,Female,Native-born,2022,4312.1,467.9,2012.5,616.5,1215.2
Czechia,LFS - Labour Force Sample Survey,Female,Foreign-born,2022,197.9,12.1,116.3,22.7,46.8
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Total,Total,2017,14207.4,4432.5,8322.9,857.9,594.0
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Total,Native-born,2017,12718.6,4138.8,7338.8,720.1,520.9
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Total,Foreign-born,2017,1488.8,293.7,984.2,137.8,73.2
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Male,Total,2017,7210.9,2200.4,4203.6,478.8,328.0
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Male,Native-born,2017,6369.5,2069.5,3647.1,381.6,271.3
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Male,Foreign-born,2017,841.4,130.9,556.5,97.2,56.8
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Female,Total,2017,6996.5,2232.1,4119.3,379.1,266.0
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Female,Native-born,2017,6349.1,2069.3,3691.7,338.6,249.6
C̫te d'Ivoire,LFS - Enqu̻te R̩gionale Int̩gr̩e sur l'Emploi et le Secteur Informel,Female,Foreign-born,2017,647.4,162.8,427.6,40.5,16.4
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Total,Total,2019,14481.0,4441.4,8516.4,903.8,619.5
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Total,Native-born,2019,12713.6,4122.8,7332.5,737.3,520.9
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Total,Foreign-born,2019,1767.4,318.6,1183.9,166.4,98.6
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Male,Total,2019,7369.8,2164.1,4421.6,484.5,299.6
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Male,Native-born,2019,6398.4,2026.2,3757.9,373.5,240.8
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Male,Foreign-born,2019,971.3,137.9,663.6,111.0,58.8
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Female,Total,2019,7111.3,2277.3,4094.8,419.3,319.9
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Female,Native-born,2019,6315.2,2096.7,3574.6,363.8,280.1
C̫te d'Ivoire,LFS - Enqu̻te Nationale sur la Situacion de l'Emploi,Female,Foreign-born,2019,796.1,180.6,520.2,55.4,39.8
Denmark,LFS - EU Labour Force Survey,Total,Total,2011,4573.6,688.1,2219.1,705.7,960.7
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2011,4186.3,633.9,1961.9,665.9,924.6
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2011,384.2,53.9,255.0,39.6,35.7
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2011,3.1,0.0,2.1,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2011,2250.4,351.2,1117.1,351.4,430.8
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2011,2076.6,324.3,1004.5,330.8,417.0
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2011,172.7,26.8,111.6,20.6,13.7
Denmark,LFS - EU Labour Force Survey,Female,Total,2011,2323.2,336.9,1102.0,354.4,530.0
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2011,2109.7,309.6,957.4,335.1,507.6
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2011,211.5,27.2,143.4,19.0,22.0
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2011,2.0,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2012,4603.5,700.2,2212.1,698.3,992.9
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2012,4217.7,646.3,1950.8,662.2,958.3
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2012,382.5,53.6,259.0,35.9,33.9
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2012,3.3,0.0,2.3,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2012,2266.5,357.3,1113.8,348.2,447.1
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2012,2089.6,329.8,995.2,330.4,434.2
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2012,175.7,27.5,117.7,17.8,12.7
Denmark,LFS - EU Labour Force Survey,Female,Total,2012,2337.0,342.9,1098.3,350.1,545.7
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2012,2128.1,316.5,955.7,331.8,524.1
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2012,206.8,26.1,141.3,18.2,21.2
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2012,2.1,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2013,4634.5,709.9,2211.0,694.1,1019.5
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2013,4211.1,654.3,1924.7,651.9,980.2
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2013,419.6,55.3,283.6,41.9,38.8
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2013,3.8,0.0,2.8,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2013,2282.7,362.0,1113.6,344.9,462.1
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2013,2088.2,335.0,984.6,323.8,444.8
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2013,193.1,26.9,128.2,20.9,17.1
Denmark,LFS - EU Labour Force Survey,Female,Total,2013,2351.8,347.8,1097.4,349.2,557.3
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2013,2122.9,319.4,940.1,328.1,535.4
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2013,226.5,28.4,155.4,21.0,21.7
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2013,2.4,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2014,4672.2,716.3,2217.0,693.0,1045.9
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2014,4209.8,661.4,1900.5,644.1,1003.8
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2014,458.1,54.2,314.0,48.5,41.4
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2014,4.3,0.0,2.5,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2014,2303.1,365.8,1116.6,344.8,475.9
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2014,2083.6,338.2,968.8,320.1,456.4
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2014,217.3,27.1,146.8,24.4,19.0
Denmark,LFS - EU Labour Force Survey,Male,Status unknown,2014,2.2,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Female,Total,2014,2369.2,350.4,1100.5,348.3,570.0
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2014,2126.2,323.3,931.7,324.0,547.3
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2014,240.8,27.1,167.2,24.1,22.4
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2014,2.2,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2015,4714.0,723.0,2227.1,693.3,1070.6
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2015,4226.2,666.3,1892.0,642.8,1025.1
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2015,482.9,56.1,332.6,50.0,44.3
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2015,4.9,0.0,2.6,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2015,2327.0,368.8,1124.5,344.9,488.8
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2015,2096.5,340.1,972.1,319.0,465.3
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2015,228.3,28.2,151.5,25.8,22.8
Denmark,LFS - EU Labour Force Survey,Male,Status unknown,2015,2.3,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Female,Total,2015,2387.0,354.2,1102.6,348.4,581.7
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2015,2129.7,326.2,919.8,323.8,559.8
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2015,254.7,27.9,181.1,24.2,21.5
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2015,2.7,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2016,4762.4,728.2,2241.7,699.4,1093.0
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2016,4315.8,677.1,1935.4,653.1,1050.1
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2016,442.9,50.8,304.3,45.7,42.1
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2016,3.7,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2016,2353.8,372.3,1133.3,348.2,500.1
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2016,2142.2,346.9,992.5,323.0,479.8
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2016,209.4,25.2,139.6,24.7,19.9
Denmark,LFS - EU Labour Force Survey,Male,Status unknown,2016,2.1,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Female,Total,2016,2408.6,355.9,1108.5,351.3,592.9
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2016,2173.6,330.3,942.9,330.2,570.3
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2016,233.5,25.6,164.8,20.9,22.2
Denmark,LFS - EU Labour Force Survey,Total,Total,2017,4798.2,729.6,2249.0,705.4,1114.2
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2017,4308.0,676.3,1916.5,647.2,1068.0
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2017,485.6,52.9,329.7,57.7,45.2
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2017,4.6,0.0,2.8,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2017,2372.2,372.5,1137.9,350.5,511.3
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2017,2135.5,345.2,978.2,320.9,491.2
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2017,234.6,27.1,158.6,29.3,19.6
Denmark,LFS - EU Labour Force Survey,Male,Status unknown,2017,2.1,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Female,Total,2017,2426.0,357.1,1111.2,354.9,602.9
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2017,2172.5,331.1,938.3,326.3,576.8
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2017,251.0,25.9,171.1,28.4,25.6
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2017,2.5,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2018,4829.5,725.1,2258.0,712.2,1134.2
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2018,4327.1,673.9,1916.1,654.8,1082.3
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2018,499.3,51.0,339.6,57.4,51.3
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2018,3.1,0.0,2.3,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2018,2388.4,371.1,1140.9,354.6,521.7
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2018,2149.9,344.2,978.0,326.0,501.6
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2018,238.0,26.9,162.6,28.7,19.9
Denmark,LFS - EU Labour Force Survey,Female,Total,2018,2441.2,354.0,1117.1,357.6,612.4
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2018,2177.2,329.6,938.1,328.8,580.7
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2018,261.3,24.1,177.1,28.7,31.3
Denmark,LFS - EU Labour Force Survey,Female,Status unknown,2018,2.6,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Total,Total,2019,4857.2,720.7,2256.9,726.8,1152.8
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2019,4361.4,668.1,1925.4,668.9,1098.9
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2019,493.1,52.3,330.1,57.6,53.1
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2019,2.7,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2019,2401.9,368.1,1141.2,361.4,531.1
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2019,2164.0,341.9,981.9,331.7,508.5
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2019,236.8,26.2,158.6,29.7,22.4
Denmark,LFS - EU Labour Force Survey,Female,Total,2019,2455.3,352.6,1115.7,365.4,621.7
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2019,2197.4,326.2,943.5,337.2,590.4
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2019,256.3,26.1,171.5,27.9,30.7
Denmark,LFS - EU Labour Force Survey,Total,Total,2020,4874.0,711.3,2247.3,741.2,1174.3
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2020,4371.0,659.3,1914.2,677.5,1120.0
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2020,500.4,51.8,331.8,63.4,53.5
Denmark,LFS - EU Labour Force Survey,Total,Status unknown,2020,2.6,0.0,0.0,0.0,0.0
Denmark,LFS - EU Labour Force Survey,Male,Total,2020,2409.2,363.1,1135.6,368.7,541.8
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2020,2163.0,335.9,976.5,334.2,516.4
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2020,244.7,27.1,158.3,34.5,24.8
Denmark,LFS - EU Labour Force Survey,Female,Total,2020,2464.8,348.2,1111.7,372.4,632.4
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2020,2208.1,323.4,937.8,343.3,603.6
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2020,255.7,24.7,173.4,28.9,28.7
Denmark,LFS - EU Labour Force Survey,Total,Total,2021,4896.1,703.5,2243.8,753.6,1195.2
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2021,4403.5,650.6,1919.6,685.8,1147.5
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2021,491.6,52.8,323.6,67.6,47.5
Denmark,LFS - EU Labour Force Survey,Male,Total,2021,2420.0,358.9,1132.6,375.6,552.9
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2021,2175.8,331.7,974.9,339.6,529.7
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2021,243.7,27.2,157.5,35.9,23.1
Denmark,LFS - EU Labour Force Survey,Female,Total,2021,2476.1,344.6,1111.2,378.0,642.3
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2021,2227.7,319.0,944.6,346.2,617.8
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2021,247.9,25.6,166.1,31.7,24.5
Denmark,LFS - EU Labour Force Survey,Total,Total,2022,4944.5,706.4,2253.6,770.4,1214.1
Denmark,LFS - EU Labour Force Survey,Total,Native-born,2022,4456.8,657.7,1927.7,706.6,1164.8
Denmark,LFS - EU Labour Force Survey,Total,Foreign-born,2022,486.9,48.8,325.5,63.7,48.9
Denmark,LFS - EU Labour Force Survey,Male,Total,2022,2442.8,360.7,1137.8,383.6,560.8
Denmark,LFS - EU Labour Force Survey,Male,Native-born,2022,2199.6,335.3,974.4,349.6,540.1
Denmark,LFS - EU Labour Force Survey,Male,Foreign-born,2022,242.8,25.4,163.0,33.9,20.5
Denmark,LFS - EU Labour Force Survey,Female,Total,2022,2501.7,345.7,1115.7,386.8,653.3
Denmark,LFS - EU Labour Force Survey,Female,Native-born,2022,2257.2,322.4,953.1,357.0,624.7
Denmark,LFS - EU Labour Force Survey,Female,Foreign-born,2022,244.1,23.4,162.4,29.8,28.4
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Total,Total,2015,7180.7,1864.9,3762.9,736.1,816.8
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Total,Native-born,2015,6907.7,1808.7,3574.7,720.9,803.4
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Total,Foreign-born,2015,273.0,56.2,188.2,15.2,13.5
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Male,Total,2015,3490.2,944.3,1821.2,351.4,373.4
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Male,Native-born,2015,3327.5,914.9,1707.0,343.0,362.6
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Male,Foreign-born,2015,162.8,29.4,114.2,8.4,10.8
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Female,Total,2015,3690.4,920.6,1941.8,384.7,443.4
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Female,Native-born,2015,3580.2,893.8,1867.7,377.9,440.7
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Female,Foreign-born,2015,110.3,26.8,74.0,6.8,2.7
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Total,Total,2016,7361.4,1920.6,3850.1,751.1,839.6
Dominican Republic,LFS - Encuesta Nacional Continua de Fuerza de Trabajo,Total,Native-born,2016,7084.1,1860.4,3660.7,738.1,825.0
